"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","LF","TOT","THND_PER","A","1964",3664,
"BEL","LF","TOT","THND_PER","A","1965",3684,
"BEL","LF","TOT","THND_PER","A","1966",3702,
"BEL","LF","TOT","THND_PER","A","1967",3710,
"BEL","LF","TOT","THND_PER","A","1968",3725,
"BEL","LF","TOT","THND_PER","A","1969",3771,
"BEL","LF","TOT","THND_PER","A","1970",3675,
"BEL","LF","TOT","THND_PER","A","1971",3699,
"BEL","LF","TOT","THND_PER","A","1972",3710,
"BEL","LF","TOT","THND_PER","A","1973",3748,
"BEL","LF","TOT","THND_PER","A","1974",3812,
"BEL","LF","TOT","THND_PER","A","1975",3837,
"BEL","LF","TOT","THND_PER","A","1976",3873,
"BEL","LF","TOT","THND_PER","A","1977",3893,
"BEL","LF","TOT","THND_PER","A","1978",3918,
"BEL","LF","TOT","THND_PER","A","1979",3964,
"BEL","LF","TOT","THND_PER","A","1980",3979,
"BEL","LF","TOT","THND_PER","A","1981",4000,
"BEL","LF","TOT","THND_PER","A","1982",4027,
"BEL","LF","TOT","THND_PER","A","1983",4047,
"BEL","LF","TOT","THND_PER","A","1984",4042,
"BEL","LF","TOT","THND_PER","A","1985",4023,
"BEL","LF","TOT","THND_PER","A","1986",4019,
"BEL","LF","TOT","THND_PER","A","1987",4024,
"BEL","LF","TOT","THND_PER","A","1988",4034,
"BEL","LF","TOT","THND_PER","A","1989",4054,
"BEL","LF","TOT","THND_PER","A","1990",4091,
"BEL","LF","TOT","THND_PER","A","1991",4127,
"BEL","LF","TOT","THND_PER","A","1992",4159.5,
"BEL","LF","TOT","THND_PER","A","1993",4209.4,
"BEL","LF","TOT","THND_PER","A","1994",4241.1,
"BEL","LF","TOT","THND_PER","A","1995",4271,
"BEL","LF","TOT","THND_PER","A","1996",4283,
"BEL","LF","TOT","THND_PER","A","1997",4302.8,
"BEL","LF","TOT","THND_PER","A","1998",4315.7,"B"
"BEL","LF","TOT","THND_PER","A","1999",4382.225,
"BEL","LF","TOT","THND_PER","A","2000",4401.15,
"BEL","LF","TOT","THND_PER","A","2001",4342.65,
"BEL","LF","TOT","THND_PER","A","2002",4400.5,
"BEL","LF","TOT","THND_PER","A","2003",4432.65,
"BEL","LF","TOT","THND_PER","A","2004",4518.1,
"BEL","LF","TOT","THND_PER","A","2005",4625.85,
"BEL","LF","TOT","THND_PER","A","2006",4647.15,
"BEL","LF","TOT","THND_PER","A","2007",4733.3,
"BEL","LF","TOT","THND_PER","A","2008",4779.3,
"BEL","LF","TOT","THND_PER","A","2009",4800.275,
"BEL","LF","TOT","THND_PER","A","2010",4894.6,
"BEL","LF","TOT","THND_PER","A","2011",4855.95,
"BEL","LF","TOT","THND_PER","A","2012",4892.925,
"BEL","LF","TOT","THND_PER","A","2013",4947.125,
"BEL","LF","TOT","THND_PER","A","2014",4966.85,
"BEL","LF","TOT","THND_PER","A","2015",4973.475,
"BEL","LF","TOT","THND_PER","A","2016",4976.3,"B"
"DEU","LF","TOT","THND_PER","A","1956",25678,
"DEU","LF","TOT","THND_PER","A","1957",26094,
"DEU","LF","TOT","THND_PER","A","1958",26310,
"DEU","LF","TOT","THND_PER","A","1959",26337,
"DEU","LF","TOT","THND_PER","A","1960",26518,
"DEU","LF","TOT","THND_PER","A","1961",26772,
"DEU","LF","TOT","THND_PER","A","1962",26845,
"DEU","LF","TOT","THND_PER","A","1963",26930,
"DEU","LF","TOT","THND_PER","A","1964",26922,
"DEU","LF","TOT","THND_PER","A","1965",27034,
"DEU","LF","TOT","THND_PER","A","1966",26962,
"DEU","LF","TOT","THND_PER","A","1967",26409,
"DEU","LF","TOT","THND_PER","A","1968",26291,
"DEU","LF","TOT","THND_PER","A","1969",26535,
"DEU","LF","TOT","THND_PER","A","1970",26817,
"DEU","LF","TOT","THND_PER","A","1971",27002,"B"
"DEU","LF","TOT","THND_PER","A","1972",26990,
"DEU","LF","TOT","THND_PER","A","1973",27195,
"DEU","LF","TOT","THND_PER","A","1974",27147,
"DEU","LF","TOT","THND_PER","A","1975",26884,
"DEU","LF","TOT","THND_PER","A","1976",26651,
"DEU","LF","TOT","THND_PER","A","1977",26577,
"DEU","LF","TOT","THND_PER","A","1978",26692,
"DEU","LF","TOT","THND_PER","A","1979",26923,
"DEU","LF","TOT","THND_PER","A","1980",27948,"B"
"DEU","LF","TOT","THND_PER","A","1981",28304,
"DEU","LF","TOT","THND_PER","A","1982",28558,
"DEU","LF","TOT","THND_PER","A","1983",28605,
"DEU","LF","TOT","THND_PER","A","1984",28298,
"DEU","LF","TOT","THND_PER","A","1985",28434,
"DEU","LF","TOT","THND_PER","A","1986",28768,
"DEU","LF","TOT","THND_PER","A","1987",29036,
"DEU","LF","TOT","THND_PER","A","1988",29220,
"DEU","LF","TOT","THND_PER","A","1989",29624,
"DEU","LF","TOT","THND_PER","A","1990",30771,"B"
"DEU","LF","TOT","THND_PER","A","1991",39577,
"DEU","LF","TOT","THND_PER","A","1992",39490,
"DEU","LF","TOT","THND_PER","A","1993",39557,
"DEU","LF","TOT","THND_PER","A","1994",39492,
"DEU","LF","TOT","THND_PER","A","1995",39376,
"DEU","LF","TOT","THND_PER","A","1996",39550,
"DEU","LF","TOT","THND_PER","A","1997",39804,
"DEU","LF","TOT","THND_PER","A","1998",40133,"B"
"DEU","LF","TOT","THND_PER","A","1999",39614.35,
"DEU","LF","TOT","THND_PER","A","2000",39531.61,
"DEU","LF","TOT","THND_PER","A","2001",39682.3,
"DEU","LF","TOT","THND_PER","A","2002",39727.25,
"DEU","LF","TOT","THND_PER","A","2003",39827.39,
"DEU","LF","TOT","THND_PER","A","2004",40032.62,
"DEU","LF","TOT","THND_PER","A","2005",40932.45,
"DEU","LF","TOT","THND_PER","A","2006",41417.7,
"DEU","LF","TOT","THND_PER","A","2007",41589.63,
"DEU","LF","TOT","THND_PER","A","2008",41677.48,
"DEU","LF","TOT","THND_PER","A","2009",41699.27,
"DEU","LF","TOT","THND_PER","A","2010",40838.35,
"DEU","LF","TOT","THND_PER","A","2011",41185.98,
"DEU","LF","TOT","THND_PER","A","2012",41350.93,
"DEU","LF","TOT","THND_PER","A","2013",41713.2,
"DEU","LF","TOT","THND_PER","A","2014",41961.25,
"DEU","LF","TOT","THND_PER","A","2015",42160.43,
"DEU","LF","TOT","THND_PER","A","2016",43041.38,
"IRL","LF","TOT","THND_PER","A","1956",1179,
"IRL","LF","TOT","THND_PER","A","1957",1153,
"IRL","LF","TOT","THND_PER","A","1958",1133,
"IRL","LF","TOT","THND_PER","A","1959",1120,
"IRL","LF","TOT","THND_PER","A","1960",1109,
"IRL","LF","TOT","THND_PER","A","1961",1112.1,
"IRL","LF","TOT","THND_PER","A","1962",1106,
"IRL","LF","TOT","THND_PER","A","1963",1114,
"IRL","LF","TOT","THND_PER","A","1964",1116,
"IRL","LF","TOT","THND_PER","A","1965",1112,
"IRL","LF","TOT","THND_PER","A","1966",1124.1,
"IRL","LF","TOT","THND_PER","A","1967",1108,
"IRL","LF","TOT","THND_PER","A","1968",1115,
"IRL","LF","TOT","THND_PER","A","1969",1114,
"IRL","LF","TOT","THND_PER","A","1970",1110,
"IRL","LF","TOT","THND_PER","A","1971",1133.1,
"IRL","LF","TOT","THND_PER","A","1972",1111,
"IRL","LF","TOT","THND_PER","A","1973",1121,
"IRL","LF","TOT","THND_PER","A","1974",1132,
"IRL","LF","TOT","THND_PER","A","1975",1170.8,
"IRL","LF","TOT","THND_PER","A","1976",1155,
"IRL","LF","TOT","THND_PER","A","1977",1187.4,
"IRL","LF","TOT","THND_PER","A","1978",1194,
"IRL","LF","TOT","THND_PER","A","1979",1235,
"IRL","LF","TOT","THND_PER","A","1980",1232,
"IRL","LF","TOT","THND_PER","A","1981",1271,
"IRL","LF","TOT","THND_PER","A","1982",1281,
"IRL","LF","TOT","THND_PER","A","1983",1307.4,
"IRL","LF","TOT","THND_PER","A","1984",1306.8,
"IRL","LF","TOT","THND_PER","A","1985",1314,
"IRL","LF","TOT","THND_PER","A","1986",1318,
"IRL","LF","TOT","THND_PER","A","1987",1323.9,
"IRL","LF","TOT","THND_PER","A","1988",1314.7,
"IRL","LF","TOT","THND_PER","A","1989",1295.3,
"IRL","LF","TOT","THND_PER","A","1990",1322.9,
"IRL","LF","TOT","THND_PER","A","1991",1345.3,
"IRL","LF","TOT","THND_PER","A","1992",1361.6,
"IRL","LF","TOT","THND_PER","A","1993",1393.8,
"IRL","LF","TOT","THND_PER","A","1994",1424,
"IRL","LF","TOT","THND_PER","A","1995",1449.6,
"IRL","LF","TOT","THND_PER","A","1996",1498.1,
"IRL","LF","TOT","THND_PER","A","1997",1530.7,"B"
"IRL","LF","TOT","THND_PER","A","1998",1645.3,
"IRL","LF","TOT","THND_PER","A","1999",1710.475,
"IRL","LF","TOT","THND_PER","A","2000",1768.775,
"IRL","LF","TOT","THND_PER","A","2001",1816.6,
"IRL","LF","TOT","THND_PER","A","2002",1859.7,
"IRL","LF","TOT","THND_PER","A","2003",1900.625,
"IRL","LF","TOT","THND_PER","A","2004",1953.65,
"IRL","LF","TOT","THND_PER","A","2005",2040.6,
"IRL","LF","TOT","THND_PER","A","2006",2138.125,
"IRL","LF","TOT","THND_PER","A","2007",2248.175,
"IRL","LF","TOT","THND_PER","A","2008",2273.9,
"IRL","LF","TOT","THND_PER","A","2009",2228.975,
"IRL","LF","TOT","THND_PER","A","2010",2184.9,
"IRL","LF","TOT","THND_PER","A","2011",2165.825,
"IRL","LF","TOT","THND_PER","A","2012",2153.825,
"IRL","LF","TOT","THND_PER","A","2013",2163.35,
"IRL","LF","TOT","THND_PER","A","2014",2156.825,
"IRL","LF","TOT","THND_PER","A","2015",2167.2,
"IRL","LF","TOT","THND_PER","A","2016",2193.125,
"ISR","LF","TOT","THND_PER","A","1995",2109.95,
"ISR","LF","TOT","THND_PER","A","1996",2156.9,
"ISR","LF","TOT","THND_PER","A","1997",2209.9,
"ISR","LF","TOT","THND_PER","A","1998",2265.85,
"ISR","LF","TOT","THND_PER","A","1999",2345.075,
"ISR","LF","TOT","THND_PER","A","2000",2435,
"ISR","LF","TOT","THND_PER","A","2001",2498.925,
"ISR","LF","TOT","THND_PER","A","2002",2546.7,
"ISR","LF","TOT","THND_PER","A","2003",2609.975,
"ISR","LF","TOT","THND_PER","A","2004",2678.55,
"ISR","LF","TOT","THND_PER","A","2005",2740.075,
"ISR","LF","TOT","THND_PER","A","2006",2809.725,
"ISR","LF","TOT","THND_PER","A","2007",2893.8,
"ISR","LF","TOT","THND_PER","A","2008",2957.025,
"ISR","LF","TOT","THND_PER","A","2009",3072.85,
"ISR","LF","TOT","THND_PER","A","2010",3147.125,
"ISR","LF","TOT","THND_PER","A","2011",3204.2,"B"
"ISR","LF","TOT","THND_PER","A","2012",3606.025,
"ISR","LF","TOT","THND_PER","A","2013",3677.85,
"ISR","LF","TOT","THND_PER","A","2014",3778.333,
"ISR","LF","TOT","THND_PER","A","2015",3845.717,
"ISR","LF","TOT","THND_PER","A","2016",3925.175,
"NOR","LF","TOT","THND_PER","A","1956",1412,
"NOR","LF","TOT","THND_PER","A","1957",1414,
"NOR","LF","TOT","THND_PER","A","1958",1407,
"NOR","LF","TOT","THND_PER","A","1959",1406,
"NOR","LF","TOT","THND_PER","A","1960",1412,
"NOR","LF","TOT","THND_PER","A","1961",1424,
"NOR","LF","TOT","THND_PER","A","1962",1433,
"NOR","LF","TOT","THND_PER","A","1963",1436,
"NOR","LF","TOT","THND_PER","A","1964",1444,
"NOR","LF","TOT","THND_PER","A","1965",1448,
"NOR","LF","TOT","THND_PER","A","1966",1455,
"NOR","LF","TOT","THND_PER","A","1967",1469,
"NOR","LF","TOT","THND_PER","A","1968",1480,
"NOR","LF","TOT","THND_PER","A","1969",1490,
"NOR","LF","TOT","THND_PER","A","1970",1509,
"NOR","LF","TOT","THND_PER","A","1972",1668,
"NOR","LF","TOT","THND_PER","A","1973",1672,
"NOR","LF","TOT","THND_PER","A","1974",1676,
"NOR","LF","TOT","THND_PER","A","1975",1738,
"NOR","LF","TOT","THND_PER","A","1976",1811,
"NOR","LF","TOT","THND_PER","A","1977",1842,
"NOR","LF","TOT","THND_PER","A","1978",1880,
"NOR","LF","TOT","THND_PER","A","1979",1900,
"NOR","LF","TOT","THND_PER","A","1980",1907,
"NOR","LF","TOT","THND_PER","A","1981",1944,
"NOR","LF","TOT","THND_PER","A","1982",1962,
"NOR","LF","TOT","THND_PER","A","1983",1979,
"NOR","LF","TOT","THND_PER","A","1984",2003,
"NOR","LF","TOT","THND_PER","A","1985",2037,
"NOR","LF","TOT","THND_PER","A","1986",2095,
"NOR","LF","TOT","THND_PER","A","1987",2135,
"NOR","LF","TOT","THND_PER","A","1988",2148,
"NOR","LF","TOT","THND_PER","A","1989",2120,
"NOR","LF","TOT","THND_PER","A","1990",2104,
"NOR","LF","TOT","THND_PER","A","1991",2089,
"NOR","LF","TOT","THND_PER","A","1992",2096,
"NOR","LF","TOT","THND_PER","A","1993",2097,
"NOR","LF","TOT","THND_PER","A","1994",2119,
"NOR","LF","TOT","THND_PER","A","1995",2154,
"NOR","LF","TOT","THND_PER","A","1996",2212,
"NOR","LF","TOT","THND_PER","A","1997",2259,
"NOR","LF","TOT","THND_PER","A","1998",2294,
"NOR","LF","TOT","THND_PER","A","1999",2308,"B"
"NOR","LF","TOT","THND_PER","A","2000",2332.75,
"NOR","LF","TOT","THND_PER","A","2001",2347.7,
"NOR","LF","TOT","THND_PER","A","2002",2364.475,
"NOR","LF","TOT","THND_PER","A","2003",2352.8,
"NOR","LF","TOT","THND_PER","A","2004",2365.475,
"NOR","LF","TOT","THND_PER","A","2005",2387.2,
"NOR","LF","TOT","THND_PER","A","2006",2435.75,
"NOR","LF","TOT","THND_PER","A","2007",2496.425,
"NOR","LF","TOT","THND_PER","A","2008",2579.475,
"NOR","LF","TOT","THND_PER","A","2009",2579.5,
"NOR","LF","TOT","THND_PER","A","2010",2592.05,
"NOR","LF","TOT","THND_PER","A","2011",2619.75,
"NOR","LF","TOT","THND_PER","A","2012",2668.775,
"NOR","LF","TOT","THND_PER","A","2013",2693.8,
"NOR","LF","TOT","THND_PER","A","2014",2721.4,
"NOR","LF","TOT","THND_PER","A","2015",2759.575,
"NOR","LF","TOT","THND_PER","A","2016",2767.65,
"CHL","LF","TOT","THND_PER","A","1986",4269.632,
"CHL","LF","TOT","THND_PER","A","1987",4373.578,
"CHL","LF","TOT","THND_PER","A","1988",4568.768,
"CHL","LF","TOT","THND_PER","A","1989",4725.732,
"CHL","LF","TOT","THND_PER","A","1990",4824.348,
"CHL","LF","TOT","THND_PER","A","1991",4919.197,
"CHL","LF","TOT","THND_PER","A","1992",5061.2,
"CHL","LF","TOT","THND_PER","A","1993",5342.248,
"CHL","LF","TOT","THND_PER","A","1994",5463.22,
"CHL","LF","TOT","THND_PER","A","1995",5497.095,
"CHL","LF","TOT","THND_PER","A","1996",5532.02,
"CHL","LF","TOT","THND_PER","A","1997",5625.4,
"CHL","LF","TOT","THND_PER","A","1998",5763.465,
"CHL","LF","TOT","THND_PER","A","1999",5915.317,
"CHL","LF","TOT","THND_PER","A","2000",5993.55,
"CHL","LF","TOT","THND_PER","A","2001",6065.835,
"CHL","LF","TOT","THND_PER","A","2002",6175.813,
"CHL","LF","TOT","THND_PER","A","2003",6398.813,
"CHL","LF","TOT","THND_PER","A","2004",6607.652,
"CHL","LF","TOT","THND_PER","A","2005",6798.408,
"CHL","LF","TOT","THND_PER","A","2006",6802.753,
"CHL","LF","TOT","THND_PER","A","2007",6944.387,
"CHL","LF","TOT","THND_PER","A","2008",7203,
"CHL","LF","TOT","THND_PER","A","2009",7299.833,
"CHL","LF","TOT","THND_PER","A","2010",7762.63,
"CHL","LF","TOT","THND_PER","A","2011",8060.947,
"CHL","LF","TOT","THND_PER","A","2012",8149.957,
"CHL","LF","TOT","THND_PER","A","2013",8277.291,
"CHL","LF","TOT","THND_PER","A","2014",8442.724,
"CHL","LF","TOT","THND_PER","A","2015",8559.572,
"CHL","LF","TOT","THND_PER","A","2016",8678.005,
"USA","LF","TOT","THND_PER","A","1955",65023.42,
"USA","LF","TOT","THND_PER","A","1956",66551.84,
"USA","LF","TOT","THND_PER","A","1957",66926.41,
"USA","LF","TOT","THND_PER","A","1958",67638,
"USA","LF","TOT","THND_PER","A","1959",68369.34,
"USA","LF","TOT","THND_PER","A","1960",69627,
"USA","LF","TOT","THND_PER","A","1961",70459,
"USA","LF","TOT","THND_PER","A","1962",70614.59,
"USA","LF","TOT","THND_PER","A","1963",71832.84,
"USA","LF","TOT","THND_PER","A","1964",73090.16,
"USA","LF","TOT","THND_PER","A","1965",74454.34,
"USA","LF","TOT","THND_PER","A","1966",75775.75,
"USA","LF","TOT","THND_PER","A","1967",77347.25,
"USA","LF","TOT","THND_PER","A","1968",78736.66,
"USA","LF","TOT","THND_PER","A","1969",80732.84,
"USA","LF","TOT","THND_PER","A","1970",82771,
"USA","LF","TOT","THND_PER","A","1971",84383,
"USA","LF","TOT","THND_PER","A","1972",87035,
"USA","LF","TOT","THND_PER","A","1973",89430.16,
"USA","LF","TOT","THND_PER","A","1974",91950.66,
"USA","LF","TOT","THND_PER","A","1975",93775.34,
"USA","LF","TOT","THND_PER","A","1976",96158.84,
"USA","LF","TOT","THND_PER","A","1977",99009.25,
"USA","LF","TOT","THND_PER","A","1978",102251.2,
"USA","LF","TOT","THND_PER","A","1979",104963.9,
"USA","LF","TOT","THND_PER","A","1980",106939.8,
"USA","LF","TOT","THND_PER","A","1981",108670.1,
"USA","LF","TOT","THND_PER","A","1982",110204.5,
"USA","LF","TOT","THND_PER","A","1983",111550.3,
"USA","LF","TOT","THND_PER","A","1984",113543.9,
"USA","LF","TOT","THND_PER","A","1985",115461.3,
"USA","LF","TOT","THND_PER","A","1986",117834.5,
"USA","LF","TOT","THND_PER","A","1987",119865.2,
"USA","LF","TOT","THND_PER","A","1988",121668.8,
"USA","LF","TOT","THND_PER","A","1989",123846.1,
"USA","LF","TOT","THND_PER","A","1990",125839.8,
"USA","LF","TOT","THND_PER","A","1991",126346.3,
"USA","LF","TOT","THND_PER","A","1992",128105.1,
"USA","LF","TOT","THND_PER","A","1993",129199.8,
"USA","LF","TOT","THND_PER","A","1994",131061.6,
"USA","LF","TOT","THND_PER","A","1995",132304.1,
"USA","LF","TOT","THND_PER","A","1996",133943.4,
"USA","LF","TOT","THND_PER","A","1997",136296.8,
"USA","LF","TOT","THND_PER","A","1998",137673.3,
"USA","LF","TOT","THND_PER","A","1999",139367.6,
"USA","LF","TOT","THND_PER","A","2000",142582.6,
"USA","LF","TOT","THND_PER","A","2001",143733.9,
"USA","LF","TOT","THND_PER","A","2002",144862.9,
"USA","LF","TOT","THND_PER","A","2003",146509.7,
"USA","LF","TOT","THND_PER","A","2004",147401.2,
"USA","LF","TOT","THND_PER","A","2005",149320.3,
"USA","LF","TOT","THND_PER","A","2006",151427.6,
"USA","LF","TOT","THND_PER","A","2007",153124.2,
"USA","LF","TOT","THND_PER","A","2008",154286.7,
"USA","LF","TOT","THND_PER","A","2009",154142,
"USA","LF","TOT","THND_PER","A","2010",153888.6,
"USA","LF","TOT","THND_PER","A","2011",153616.7,
"USA","LF","TOT","THND_PER","A","2012",154974.6,
"USA","LF","TOT","THND_PER","A","2013",155389.2,
"USA","LF","TOT","THND_PER","A","2014",155921.8,
"USA","LF","TOT","THND_PER","A","2015",157129.9,
"USA","LF","TOT","THND_PER","A","2016",159187.2,
"SVN","LF","TOT","THND_PER","A","1996",935.6,
"SVN","LF","TOT","THND_PER","A","1997",956.8,
"SVN","LF","TOT","THND_PER","A","1998",976.8,"B"
"SVN","LF","TOT","THND_PER","A","1999",953.55,
"SVN","LF","TOT","THND_PER","A","2000",965.625,
"SVN","LF","TOT","THND_PER","A","2001",976.575,
"SVN","LF","TOT","THND_PER","A","2002",970.85,
"SVN","LF","TOT","THND_PER","A","2003",961.425,
"SVN","LF","TOT","THND_PER","A","2004",1006.775,
"SVN","LF","TOT","THND_PER","A","2005",1015.275,
"SVN","LF","TOT","THND_PER","A","2006",1022.025,
"SVN","LF","TOT","THND_PER","A","2007",1035.05,
"SVN","LF","TOT","THND_PER","A","2008",1041.65,
"SVN","LF","TOT","THND_PER","A","2009",1041.675,
"SVN","LF","TOT","THND_PER","A","2010",1041.4,
"SVN","LF","TOT","THND_PER","A","2011",1019.35,
"SVN","LF","TOT","THND_PER","A","2012",1013.35,
"SVN","LF","TOT","THND_PER","A","2013",1007.7,
"SVN","LF","TOT","THND_PER","A","2014",1014.825,
"SVN","LF","TOT","THND_PER","A","2015",1007.775,
"SVN","LF","TOT","THND_PER","A","2016",994.575,
"SVK","LF","TOT","THND_PER","A","1994",2443.975,
"SVK","LF","TOT","THND_PER","A","1995",2470.775,
"SVK","LF","TOT","THND_PER","A","1996",2509.125,
"SVK","LF","TOT","THND_PER","A","1997",2503.125,
"SVK","LF","TOT","THND_PER","A","1998",2515.575,"B"
"SVK","LF","TOT","THND_PER","A","1999",2548.8,
"SVK","LF","TOT","THND_PER","A","2000",2586.8,
"SVK","LF","TOT","THND_PER","A","2001",2628.55,
"SVK","LF","TOT","THND_PER","A","2002",2610.675,
"SVK","LF","TOT","THND_PER","A","2003",2621.925,
"SVK","LF","TOT","THND_PER","A","2004",2650.75,
"SVK","LF","TOT","THND_PER","A","2005",2645.25,
"SVK","LF","TOT","THND_PER","A","2006",2657.7,
"SVK","LF","TOT","THND_PER","A","2007",2653.375,
"SVK","LF","TOT","THND_PER","A","2008",2689.45,
"SVK","LF","TOT","THND_PER","A","2009",2689.775,
"SVK","LF","TOT","THND_PER","A","2010",2706.7,
"SVK","LF","TOT","THND_PER","A","2011",2680.3,
"SVK","LF","TOT","THND_PER","A","2012",2706.95,
"SVK","LF","TOT","THND_PER","A","2013",2715.4,
"SVK","LF","TOT","THND_PER","A","2014",2721.925,
"SVK","LF","TOT","THND_PER","A","2015",2738.4,
"SVK","LF","TOT","THND_PER","A","2016",2758.9,
"AUT","LF","TOT","THND_PER","A","1956",3329,
"AUT","LF","TOT","THND_PER","A","1957",3359,
"AUT","LF","TOT","THND_PER","A","1958",3385,
"AUT","LF","TOT","THND_PER","A","1959",3381,
"AUT","LF","TOT","THND_PER","A","1960",3377,
"AUT","LF","TOT","THND_PER","A","1961",3371,
"AUT","LF","TOT","THND_PER","A","1962",3366,
"AUT","LF","TOT","THND_PER","A","1963",3360,
"AUT","LF","TOT","THND_PER","A","1964",3210,
"AUT","LF","TOT","THND_PER","A","1965",3180,
"AUT","LF","TOT","THND_PER","A","1966",3136,
"AUT","LF","TOT","THND_PER","A","1967",3083,
"AUT","LF","TOT","THND_PER","A","1968",3046,
"AUT","LF","TOT","THND_PER","A","1969",3037,
"AUT","LF","TOT","THND_PER","A","1970",3013,
"AUT","LF","TOT","THND_PER","A","1971",3011,
"AUT","LF","TOT","THND_PER","A","1972",3028,
"AUT","LF","TOT","THND_PER","A","1973",3042,
"AUT","LF","TOT","THND_PER","A","1974",3051,"B"
"AUT","LF","TOT","THND_PER","A","1975",2995,
"AUT","LF","TOT","THND_PER","A","1976",3001,
"AUT","LF","TOT","THND_PER","A","1977",3038,
"AUT","LF","TOT","THND_PER","A","1978",3079,
"AUT","LF","TOT","THND_PER","A","1979",3116,
"AUT","LF","TOT","THND_PER","A","1980",3128,
"AUT","LF","TOT","THND_PER","A","1981",3170,
"AUT","LF","TOT","THND_PER","A","1982",3304,
"AUT","LF","TOT","THND_PER","A","1983",3294,
"AUT","LF","TOT","THND_PER","A","1984",3363,
"AUT","LF","TOT","THND_PER","A","1985",3355,
"AUT","LF","TOT","THND_PER","A","1986",3385,
"AUT","LF","TOT","THND_PER","A","1987",3427,
"AUT","LF","TOT","THND_PER","A","1988",3430,
"AUT","LF","TOT","THND_PER","A","1989",3450,
"AUT","LF","TOT","THND_PER","A","1990",3526,
"AUT","LF","TOT","THND_PER","A","1991",3596,
"AUT","LF","TOT","THND_PER","A","1992",3675,
"AUT","LF","TOT","THND_PER","A","1993",3724,
"AUT","LF","TOT","THND_PER","A","1994",3880,"B"
"AUT","LF","TOT","THND_PER","A","1995",3903,
"AUT","LF","TOT","THND_PER","A","1996",3870,
"AUT","LF","TOT","THND_PER","A","1997",3884,
"AUT","LF","TOT","THND_PER","A","1998",3888,
"AUT","LF","TOT","THND_PER","A","1999",3909,
"AUT","LF","TOT","THND_PER","A","2000",3918,
"AUT","LF","TOT","THND_PER","A","2001",3881,
"AUT","LF","TOT","THND_PER","A","2002",3948,
"AUT","LF","TOT","THND_PER","A","2003",3997,
"AUT","LF","TOT","THND_PER","A","2004",3939,
"AUT","LF","TOT","THND_PER","A","2005",3970.875,
"AUT","LF","TOT","THND_PER","A","2006",4037.65,
"AUT","LF","TOT","THND_PER","A","2007",4123.925,
"AUT","LF","TOT","THND_PER","A","2008",4166.05,
"AUT","LF","TOT","THND_PER","A","2009",4205.125,
"AUT","LF","TOT","THND_PER","A","2010",4220.075,
"AUT","LF","TOT","THND_PER","A","2011",4246.225,
"AUT","LF","TOT","THND_PER","A","2012",4293.375,
"AUT","LF","TOT","THND_PER","A","2013",4336.05,
"AUT","LF","TOT","THND_PER","A","2014",4357.575,
"AUT","LF","TOT","THND_PER","A","2015",4400.1,
"AUT","LF","TOT","THND_PER","A","2016",4490.25,
"NZL","LF","TOT","THND_PER","A","1956",804,
"NZL","LF","TOT","THND_PER","A","1957",820,
"NZL","LF","TOT","THND_PER","A","1958",838,
"NZL","LF","TOT","THND_PER","A","1959",853,
"NZL","LF","TOT","THND_PER","A","1960",865,
"NZL","LF","TOT","THND_PER","A","1961",886,
"NZL","LF","TOT","THND_PER","A","1962",901,
"NZL","LF","TOT","THND_PER","A","1963",920,
"NZL","LF","TOT","THND_PER","A","1964",947,
"NZL","LF","TOT","THND_PER","A","1965",980,
"NZL","LF","TOT","THND_PER","A","1966",1015,
"NZL","LF","TOT","THND_PER","A","1967",1042,
"NZL","LF","TOT","THND_PER","A","1968",1031,
"NZL","LF","TOT","THND_PER","A","1969",1049,
"NZL","LF","TOT","THND_PER","A","1970",1079,
"NZL","LF","TOT","THND_PER","A","1971",1093,
"NZL","LF","TOT","THND_PER","A","1972",1109,
"NZL","LF","TOT","THND_PER","A","1973",1145,
"NZL","LF","TOT","THND_PER","A","1974",1193,
"NZL","LF","TOT","THND_PER","A","1975",1217,
"NZL","LF","TOT","THND_PER","A","1976",1239,
"NZL","LF","TOT","THND_PER","A","1977",1258,
"NZL","LF","TOT","THND_PER","A","1978",1267,
"NZL","LF","TOT","THND_PER","A","1979",1287,
"NZL","LF","TOT","THND_PER","A","1980",1293,
"NZL","LF","TOT","THND_PER","A","1981",1305,
"NZL","LF","TOT","THND_PER","A","1982",1329,
"NZL","LF","TOT","THND_PER","A","1983",1342,
"NZL","LF","TOT","THND_PER","A","1984",1358,
"NZL","LF","TOT","THND_PER","A","1985",1387,"B"
"NZL","LF","TOT","THND_PER","A","1986",1689.125,
"NZL","LF","TOT","THND_PER","A","1987",1695.125,
"NZL","LF","TOT","THND_PER","A","1988",1667.975,
"NZL","LF","TOT","THND_PER","A","1989",1643.625,
"NZL","LF","TOT","THND_PER","A","1990",1667.575,
"NZL","LF","TOT","THND_PER","A","1991",1688.35,
"NZL","LF","TOT","THND_PER","A","1992",1694.775,
"NZL","LF","TOT","THND_PER","A","1993",1712.6,
"NZL","LF","TOT","THND_PER","A","1994",1758.325,
"NZL","LF","TOT","THND_PER","A","1995",1802.725,
"NZL","LF","TOT","THND_PER","A","1996",1856.975,
"NZL","LF","TOT","THND_PER","A","1997",1878.75,
"NZL","LF","TOT","THND_PER","A","1998",1883.975,
